file,class,,cbo,loc,wmc
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\processor\PullMessageProcessorTest.java,org.apache.rocketmq.broker.processor.PullMessageProcessorTest$Anonymous1,,1,10,3
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\CheckRocksdbCqWriteResult.java,org.apache.rocketmq.common.CheckRocksdbCqWriteResult$CheckStatus,,0,8,2
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\service\route\ClusterTopicRouteServiceTest.java,org.apache.rocketmq.proxy.service.route.ClusterTopicRouteServiceTest,,15,89,5
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\trace\AsyncTraceDispatcher.java,org.apache.rocketmq.client.trace.AsyncTraceDispatcher$AsyncDataSendTask$Anonymous3,,2,14,3
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\RocksDBMessageStoreTest.java,org.apache.rocketmq.store.RocksDBMessageStoreTest$MyMessageArrivingListener,,2,4,1
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\trace\AsyncTraceDispatcher.java,org.apache.rocketmq.client.trace.AsyncTraceDispatcher$AsyncDataSendTask$Anonymous2,,1,7,2
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\ContextStreamObserver.java,org.apache.rocketmq.proxy.grpc.v2.ContextStreamObserver,,2,5,3
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\helper\BrokerValidPredicate.java,org.apache.rocketmq.controller.helper.BrokerValidPredicate,,0,3,1
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\metadata\ClusterMetadataService.java,org.apache.rocketmq.proxy.service.metadata.ClusterMetadataService$ClusterUserCacheLoader,,7,22,5
C:\oodass1\projects\rocketmq\remoting\src\test\java\org\apache\rocketmq\remoting\protocol\topic\OffsetMovedEventTest.java,org.apache.rocketmq.remoting.protocol.topic.OffsetMovedEventTest,,6,30,4
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\acl\common\Permission.java,org.apache.rocketmq.acl.common.Permission,,0,24,7
C:\oodass1\projects\rocketmq\openmessaging\src\main\java\io\openmessaging\rocketmq\consumer\PushConsumerImpl.java,io.openmessaging.rocketmq.consumer.PushConsumerImpl$MessageListenerImpl,,10,33,3
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\header\QueryMessageResponseHeader.java,org.apache.rocketmq.remoting.protocol.header.QueryMessageResponseHeader,,2,18,5
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\metrics\ControllerMetricsConstant.java,org.apache.rocketmq.controller.metrics.ControllerMetricsConstant$RequestType,,1,13,4
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\message\MessageDecoderTest.java,org.apache.rocketmq.common.message.MessageDecoderTest,,9,330,24
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\BrokerMetricsManager.java,org.apache.rocketmq.broker.metrics.BrokerMetricsManager,,37,468,97
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoLockManager.java,org.apache.rocketmq.broker.offset.ConsumerOrderInfoLockManager$NotifyLockFreeTimerTask,,5,19,5
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\broker\CleanUnusedTopicCommandTest.java,org.apache.rocketmq.tools.command.broker.CleanUnusedTopicCommandTest,,7,12,2
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\impl\task\RaftBrokerHeartBeatEventResponse.java,org.apache.rocketmq.controller.impl.task.RaftBrokerHeartBeatEventResponse,,1,9,3
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\grpc\v2\consumer\ReceiveMessageActivityTest.java,org.apache.rocketmq.proxy.grpc.v2.consumer.ReceiveMessageActivityTest,,27,154,15
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\TopicMessageQueueChangeListener.java,org.apache.rocketmq.client.consumer.TopicMessageQueueChangeListener,,1,3,1
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\producer\async\AsyncSendExceptionIT.java,org.apache.rocketmq.test.client.producer.async.AsyncSendExceptionIT$Anonymous1,,2,6,1
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\utils\AsyncShutdownHelper.java,org.apache.rocketmq.common.utils.AsyncShutdownHelper,,2,50,10
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\namespace\ProducerWithNamespace.java,org.apache.rocketmq.example.namespace.ProducerWithNamespace,,3,25,3
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\expression\ComparisonExpression.java,org.apache.rocketmq.filter.expression.ComparisonExpression,,16,532,112
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\dledger\DLedgerCommitLog.java,org.apache.rocketmq.store.dledger.DLedgerCommitLog$DLedgerSelectMappedBufferResult,,2,13,3
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\processor\QueryAssignmentProcessorTest.java,org.apache.rocketmq.broker.processor.QueryAssignmentProcessorTest,,34,127,23
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\stats\StatsItem.java,org.apache.rocketmq.common.stats.CallSnapshot,,0,20,4
C:\oodass1\projects\rocketmq\namesrv\src\main\java\org\apache\rocketmq\namesrv\kvconfig\KVConfigManager.java,org.apache.rocketmq.namesrv.kvconfig.KVConfigManager,,6,153,26
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\client\ConsumerManagerScannerTest.java,org.apache.rocketmq.broker.client.ConsumerManagerScannerTest$ConsumerIdsChangeListenerData,,1,10,1
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\impl\JRaftControllerStateMachine.java,org.apache.rocketmq.controller.impl.JRaftControllerStateMachine,,45,218,50
C:\oodass1\projects\rocketmq\namesrv\src\main\java\org\apache\rocketmq\namesrv\processor\ClientRequestProcessor.java,org.apache.rocketmq.namesrv.processor.ClientRequestProcessor,,11,48,11
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\producer\async\AsyncSendExceptionIT.java,org.apache.rocketmq.test.client.producer.async.AsyncSendExceptionIT$Anonymous3,,1,8,2
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\producer\async\AsyncSendExceptionIT.java,org.apache.rocketmq.test.client.producer.async.AsyncSendExceptionIT$Anonymous2,,1,7,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\consistenthash\Node.java,org.apache.rocketmq.common.consistenthash.Node,,0,3,1
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\impl\event\ControllerResult.java,org.apache.rocketmq.controller.impl.event.ControllerResult,,4,49,13
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\AckStatus.java,org.apache.rocketmq.client.consumer.AckStatus,,0,3,0
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\lock\ReadWriteCASLock.java,org.apache.rocketmq.client.lock.ReadWriteCASLock,,0,35,10
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\constant\PermName.java,org.apache.rocketmq.common.constant.PermName,,1,44,17
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\client\consumer\broadcast\normal\BroadcastNormalMsgRecvStartLaterIT.java,org.apache.rocketmq.test.client.consumer.broadcast.normal.BroadcastNormalMsgRecvStartLaterIT,,17,34,3
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoLockManager.java,org.apache.rocketmq.broker.offset.ConsumerOrderInfoLockManager,,14,123,19
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\ha\HAConnectionState.java,org.apache.rocketmq.store.ha.HAConnectionState,,0,6,0
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\queue\ConsumeQueueStore.java,org.apache.rocketmq.store.queue.ConsumeQueueStore$FlushConsumeQueueService,,4,59,16
C:\oodass1\projects\rocketmq\common\src\test\java\org\apache\rocketmq\common\compression\Lz4CompressorTest.java,org.apache.rocketmq.common.compression.Lz4CompressorTest,,4,21,4
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\activity\GetTopicRouteActivity.java,org.apache.rocketmq.proxy.remoting.activity.GetTopicRouteActivity,,13,26,5
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\kv\CompactionLog.java,org.apache.rocketmq.store.kv.CompactionLog$State,,0,1,0
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\PopReviveMessageType.java,org.apache.rocketmq.broker.metrics.PopReviveMessageType,,0,1,0
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\latency\LatencyFaultToleranceImpl.java,org.apache.rocketmq.client.latency.LatencyFaultToleranceImpl,,7,217,29
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\heartbeat\MessageModel.java,org.apache.rocketmq.remoting.protocol.heartbeat.MessageModel,,0,10,2
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\model\Environment.java,org.apache.rocketmq.auth.authorization.model.Environment,,1,38,11
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\processor\ConsumerManageProcessor.java,org.apache.rocketmq.broker.processor.ConsumerManageProcessor,,25,248,49
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\impl\task\GetSyncStateDataRequest.java,org.apache.rocketmq.controller.impl.task.GetSyncStateDataRequest,,1,13,4
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\processor\BaseProcessorTest.java,org.apache.rocketmq.proxy.processor.BaseProcessorTest,,18,47,6
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\impl\consumer\PopRequest.java,org.apache.rocketmq.client.impl.consumer.PopRequest,,5,81,31
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\offset\SkipAccumulationCommandTest.java,org.apache.rocketmq.tools.command.offset.SkipAccumulationCommandTest,,13,31,3
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\timer\TimerMessageStoreTest.java,org.apache.rocketmq.store.timer.TimerMessageStoreTest$Anonymous4,,2,6,3
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\AclInfo.java,org.apache.rocketmq.remoting.protocol.body.AclInfo$PolicyEntryInfo,,1,38,9
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\consumer\MQConsumer.java,org.apache.rocketmq.client.consumer.MQConsumer,,3,5,3
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\expression\Expression.java,org.apache.rocketmq.filter.expression.Expression,,1,3,1
C:\oodass1\projects\rocketmq\client\src\test\java\org\apache\rocketmq\client\impl\MQClientAPIImplTest.java,org.apache.rocketmq.client.impl.MQClientAPIImplTest$MockRemotingClientTest,,2,8,2
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\benchmark\timer\TimerConsumer.java,org.apache.rocketmq.example.benchmark.timer.TimerConsumer,,9,112,8
C:\oodass1\projects\rocketmq\proxy\src\test\java\org\apache\rocketmq\proxy\grpc\ProxyAndTlsProtocolNegotiatorTest.java,org.apache.rocketmq.proxy.grpc.ProxyAndTlsProtocolNegotiatorTest,,9,14,2
C:\oodass1\projects\rocketmq\common\src\main\java\org\apache\rocketmq\common\running\RunningStats.java,org.apache.rocketmq.common.running.RunningStats,,0,1,0
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\benchmark\Producer.java,org.apache.rocketmq.example.benchmark.Producer,,14,299,35
C:\oodass1\projects\rocketmq\filter\src\main\java\org\apache\rocketmq\filter\FilterFactory.java,org.apache.rocketmq.filter.FilterFactory,,3,19,5
C:\oodass1\projects\rocketmq\container\src\main\java\org\apache\rocketmq\container\BrokerContainerProcessor.java,org.apache.rocketmq.container.BrokerContainerProcessor,,21,230,44
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\timer\TimerMessageStoreTest.java,org.apache.rocketmq.store.timer.TimerMessageStoreTest$Anonymous3,,1,7,4
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\RemotingCommand.java,org.apache.rocketmq.remoting.protocol.RemotingCommand,,18,486,124
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\timer\TimerMessageStoreTest.java,org.apache.rocketmq.store.timer.TimerMessageStoreTest$Anonymous2,,1,6,4
C:\oodass1\projects\rocketmq\container\src\main\java\org\apache\rocketmq\container\ContainerClientHouseKeepingService.java,org.apache.rocketmq.container.ContainerClientHouseKeepingService,,8,60,15
C:\oodass1\projects\rocketmq\store\src\test\java\org\apache\rocketmq\store\timer\TimerMessageStoreTest.java,org.apache.rocketmq.store.timer.TimerMessageStoreTest$Anonymous1,,1,5,2
C:\oodass1\projects\rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\BroadcastOffsetManager.java,org.apache.rocketmq.broker.offset.BroadcastOffsetManager$BroadcastTimedOffsetStore,,1,10,1
C:\oodass1\projects\rocketmq\tools\src\test\java\org\apache\rocketmq\tools\command\topic\UpdateTopicSubCommandTest.java,org.apache.rocketmq.tools.command.topic.UpdateTopicSubCommandTest,,5,16,1
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\timer\TimerCheckpoint.java,org.apache.rocketmq.store.timer.TimerCheckpoint,,3,133,24
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\queue\RocksDBConsumeQueue.java,org.apache.rocketmq.store.queue.RocksDBConsumeQueue$RocksDBConsumeQueueIterator,,3,38,8
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\service\sysmessage\HeartbeatSyncer.java,org.apache.rocketmq.proxy.service.sysmessage.HeartbeatSyncer,,23,125,29
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\protocol\body\GetConsumerStatusBody.java,org.apache.rocketmq.remoting.protocol.body.GetConsumerStatusBody,,2,16,4
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\impl\DLedgerController.java,org.apache.rocketmq.controller.impl.DLedgerController$EventHandler,,1,5,3
C:\oodass1\projects\rocketmq\store\src\main\java\org\apache\rocketmq\store\queue\SparseConsumeQueue.java,org.apache.rocketmq.store.queue.SparseConsumeQueue,,11,297,81
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\util\data\collect\DataFilter.java,org.apache.rocketmq.test.util.data.collect.DataFilter,,0,2,0
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\factory\MessageFactory.java,org.apache.rocketmq.test.factory.MessageFactory,,3,28,8
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\grpc\v2\route\RouteActivity.java,org.apache.rocketmq.proxy.grpc.v2.route.RouteActivity,,29,180,45
C:\oodass1\projects\rocketmq\test\src\test\java\org\apache\rocketmq\test\grpc\v2\GrpcBaseIT.java,org.apache.rocketmq.test.grpc.v2.GrpcBaseIT$DefaultTelemetryCommandStreamObserver,,2,8,3
C:\oodass1\projects\rocketmq\tools\src\main\java\org\apache\rocketmq\tools\admin\DefaultMQAdminExtImpl.java,org.apache.rocketmq.tools.admin.DefaultMQAdminExtImpl,,65,1455,308
C:\oodass1\projects\rocketmq\test\src\main\java\org\apache\rocketmq\test\factory\TagMessage.java,org.apache.rocketmq.test.factory.TagMessage,,2,70,17
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\offset\LmqConsumerOffsetManagerTest.java,org.apache.rocketmq.broker.offset.LmqConsumerOffsetManagerTest,,14,45,3
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authentication\provider\AuthenticationProvider.java,org.apache.rocketmq.auth.authentication.provider.AuthenticationProvider,,6,6,4
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\strategy\StatefulAuthorizationStrategy.java,org.apache.rocketmq.auth.authorization.strategy.StatefulAuthorizationStrategy,,8,33,9
C:\oodass1\projects\rocketmq\openmessaging\src\test\java\io\openmessaging\rocketmq\utils\BeanUtilsTest.java,io.openmessaging.rocketmq.utils.BeanUtilsTest$CustomizedConfig,,1,28,7
C:\oodass1\projects\rocketmq\controller\src\main\java\org\apache\rocketmq\controller\impl\heartbeat\BrokerLiveInfo.java,org.apache.rocketmq.controller.impl.heartbeat.BrokerLiveInfo,,1,96,22
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\processor\PopMessageResultFilter.java,org.apache.rocketmq.proxy.processor.PopMessageResultFilter,,4,4,1
C:\oodass1\projects\rocketmq\auth\src\main\java\org\apache\rocketmq\auth\authorization\context\DefaultAuthorizationContext.java,org.apache.rocketmq.auth.authorization.context.DefaultAuthorizationContext,,5,52,14
C:\oodass1\projects\rocketmq\remoting\src\main\java\org\apache\rocketmq\remoting\common\SemaphoreReleaseOnlyOnce.java,org.apache.rocketmq.remoting.common.SemaphoreReleaseOnlyOnce,,0,17,5
C:\oodass1\projects\rocketmq\proxy\src\main\java\org\apache\rocketmq\proxy\remoting\protocol\ProtocolHandler.java,org.apache.rocketmq.proxy.remoting.protocol.ProtocolHandler,,2,4,2
C:\oodass1\projects\rocketmq\client\src\main\java\org\apache\rocketmq\client\producer\RequestResponseFuture.java,org.apache.rocketmq.client.producer.RequestResponseFuture,,2,80,23
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\BrokerControllerTest.java,org.apache.rocketmq.broker.BrokerControllerTest$Anonymous2,,1,6,2
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\benchmark\BatchProducer.java,org.apache.rocketmq.example.benchmark.BatchProducer,,12,253,34
C:\oodass1\projects\rocketmq\example\src\main\java\org\apache\rocketmq\example\tracemessage\OpenTracingTransactionProducer.java,org.apache.rocketmq.example.tracemessage.OpenTracingTransactionProducer$Anonymous1,,3,8,2
C:\oodass1\projects\rocketmq\broker\src\test\java\org\apache\rocketmq\broker\BrokerControllerTest.java,org.apache.rocketmq.broker.BrokerControllerTest$Anonymous1,,0,4,1
